date,usd_twd,usd_cny,usd_php
2002/03/26,35.037,8.2769,
2002/03/27,35.024,8.2771,
2002/03/28,35.009,8.2772,
2002/03/29,35.000,8.2774,
2002/04/01,35.002,8.2774,
2002/04/02,35.005,8.2772,
2002/04/03,35.002,8.2772,
2002/04/04,34.999,8.2773,
2002/04/05,,8.2771,
2002/04/08,34.978,8.277,
2002/04/09,34.982,8.277,
2002/04/10,34.980,8.2769,
2002/04/11,34.990,8.2771,
2002/04/12,34.998,8.2771,
2002/04/15,34.992,8.2772,
2002/04/16,34.984,8.2771,
2002/04/17,34.963,8.2772,
2002/04/18,34.940,8.2772,
2002/04/19,34.898,8.2772,
2002/04/22,34.845,8.2775,
2002/04/23,34.810,8.2772,
2002/04/24,34.808,8.2773,
2002/04/25,34.783,8.2774,
2002/04/26,34.769,8.2774,
2002/04/27,,8.2773,
2002/04/28,,8.2774,
2002/04/29,34.730,8.2771,
2002/04/30,34.717,8.277,
2002/05/02,34.645,,
2002/05/03,34.592,,
2002/05/06,34.565,,
2002/05/07,34.565,,
2002/05/08,34.588,8.2773,
2002/05/09,34.605,8.2773,
2002/05/10,34.573,8.2772,
2002/05/13,34.550,8.2771,
2002/05/14,34.579,8.2771,
2002/05/15,34.568,8.277,
2002/05/16,34.538,8.2769,
2002/05/17,34.458,8.2768,
2002/05/20,34.412,8.2768,
2002/05/21,34.415,8.2768,
2002/05/22,34.393,8.2769,
2002/05/23,34.383,8.277,
2002/05/24,34.414,8.277,
2002/05/27,34.375,8.2771,
2002/05/28,34.309,8.2769,
2002/05/29,34.239,8.2766,
2002/05/30,34.190,8.2766,
2002/05/31,34.145,8.2766,
2002/06/03,34.139,8.2765,
2002/06/04,34.093,8.2767,
2002/06/05,34.097,8.2768,
2002/06/06,34.169,8.2769,
2002/06/07,34.159,8.277,
2002/06/10,34.164,8.277,
2002/06/11,34.117,8.277,
2002/06/12,34.116,8.2768,
2002/06/13,34.121,8.2769,
2002/06/14,34.112,8.2769,
2002/06/17,34.101,8.2769,
2002/06/18,34.117,8.2773,
2002/06/19,34.099,8.2775,
2002/06/20,34.023,8.2774,
2002/06/21,33.855,8.2772,
2002/06/24,33.772,8.2771,
2002/06/25,33.738,8.277,
2002/06/26,33.622,8.2771,
2002/06/27,33.600,8.2772,
2002/06/28,33.558,8.2771,
2002/07/01,33.568,8.2771,
2002/07/02,33.585,8.277,
2002/07/03,33.595,8.2769,
2002/07/04,33.574,8.2768,
2002/07/05,33.580,8.2767,
2002/07/08,33.513,8.2766,
2002/07/09,33.380,8.2767,
2002/07/10,33.282,8.2766,
2002/07/11,33.284,8.2766,
2002/07/12,33.284,8.2768,
2002/07/15,33.206,8.2767,
2002/07/16,33.100,8.2768,
2002/07/17,32.999,8.2768,
2002/07/18,33.040,8.2769,
2002/07/19,33.023,8.2768,
2002/07/22,33.028,8.2769,
2002/07/23,33.289,8.277,
2002/07/24,33.437,8.277,
2002/07/25,33.409,8.2769,
2002/07/26,33.689,8.2769,
2002/07/29,33.894,8.2768,
2002/07/30,33.807,8.2767,
2002/07/31,33.758,8.2766,
2002/08/01,33.667,8.2767,
2002/08/02,33.723,8.2766,
2002/08/05,33.825,8.2768,
2002/08/06,34.030,8.2767,
2002/08/07,33.895,8.2768,
2002/08/08,33.998,8.2769,
2002/08/09,33.919,8.2767,
2002/08/12,33.870,8.2766,
2002/08/13,33.845,8.2768,
2002/08/14,33.735,8.2767,
2002/08/15,33.825,8.2766,
2002/08/16,33.890,8.2768,
2002/08/19,33.985,8.2768,
2002/08/20,34.000,8.2767,
2002/08/21,33.995,8.2768,
2002/08/22,34.057,8.2766,
2002/08/23,34.139,8.2766,
2002/08/26,34.245,8.2767,
2002/08/27,34.236,8.2766,
2002/08/28,34.230,8.2767,
2002/08/29,34.193,8.2768,
2002/08/30,34.247,8.2767,
2002/09/02,34.325,8.2768,
2002/09/03,34.325,8.2769,
2002/09/04,34.236,8.277,
2002/09/05,34.122,8.2771,
2002/09/06,,8.2772,
2002/09/09,34.254,8.277,
2002/09/10,34.303,8.277,
2002/09/11,34.395,8.2769,
2002/09/12,34.410,8.2769,
2002/09/13,34.410,8.2768,
2002/09/16,34.776,8.2768,
2002/09/17,34.781,8.2768,
2002/09/18,34.685,8.2769,
2002/09/19,34.620,8.2769,
2002/09/20,34.772,8.2768,
2002/09/23,34.820,8.277,
2002/09/24,34.835,8.277,
2002/09/25,34.900,8.2769,
2002/09/26,34.993,8.277,
2002/09/27,34.921,8.2771,
2002/09/28,,8.2771,
2002/09/29,,8.2771,
2002/09/30,34.918,8.2771,
2002/10/01,34.915,,
2002/10/02,34.979,,
2002/10/03,34.993,,
2002/10/04,34.994,,
2002/10/07,35.069,,
2002/10/08,35.118,8.2772,
2002/10/09,35.111,8.2772,
2002/10/10,,8.2771,
2002/10/11,35.157,8.277,
2002/10/14,35.168,8.2769,
2002/10/15,35.168,8.2768,
2002/10/16,34.970,8.2767,
2002/10/17,34.850,8.2767,
2002/10/18,34.928,8.2768,
2002/10/21,34.895,8.2767,
2002/10/22,34.926,8.2768,
2002/10/23,34.790,8.2768,
2002/10/24,34.805,8.2768,
2002/10/25,34.805,8.277,
2002/10/28,34.899,8.2771,
2002/10/29,34.815,8.2771,
2002/10/30,34.810,8.2772,
2002/10/31,34.761,8.2771,
2002/11/01,34.795,8.2771,
2002/11/04,34.698,8.2771,
2002/11/05,34.625,8.2772,
2002/11/06,34.685,8.277,
2002/11/07,34.596,8.2771,
2002/11/08,34.505,8.2771,
2002/11/11,34.415,8.2772,
2002/11/12,34.565,8.277,
2002/11/13,34.619,8.2771,
2002/11/14,34.736,8.2773,
2002/11/15,34.710,8.2772,
2002/11/18,34.757,8.2773,
2002/11/19,34.781,8.2773,
2002/11/20,34.865,8.2772,
2002/11/21,34.798,8.277,
2002/11/22,34.757,8.277,
2002/11/25,34.804,8.2772,
2002/11/26,34.773,8.2772,
2002/11/27,34.820,8.277,
2002/11/28,34.805,8.2771,
2002/11/29,34.812,8.2772,
2002/12/02,34.838,8.2772,
2002/12/03,34.888,8.2772,
2002/12/04,34.881,8.2771,
2002/12/05,34.944,8.2772,
2002/12/06,34.902,8.277,
2002/12/09,34.805,8.2772,
2002/12/10,34.854,8.2773,
2002/12/11,34.860,8.277,
2002/12/12,34.838,8.2772,
2002/12/13,34.835,8.2772,
2002/12/16,34.796,8.277,
2002/12/17,34.785,8.2772,
2002/12/18,34.848,8.2773,
2002/12/19,34.885,8.2773,
2002/12/20,34.853,8.2773,
2002/12/23,34.818,8.2774,
2002/12/24,34.848,8.2775,
2002/12/25,34.850,8.2775,
2002/12/26,34.868,8.2774,
2002/12/27,34.878,8.2772,
2002/12/30,34.835,8.2772,
2002/12/31,34.753,8.2773,
2003/01/02,34.791,8.277,
2003/01/03,34.806,8.277,
2003/01/06,34.645,8.2768,
2003/01/07,34.599,8.2768,
2003/01/08,34.642,8.2767,
2003/01/09,34.559,8.2766,
2003/01/10,34.594,8.2766,
2003/01/13,34.558,8.2766,
2003/01/14,34.528,8.2768,
2003/01/15,34.490,8.2768,
2003/01/16,34.450,8.277,
2003/01/17,34.467,8.277,
2003/01/20,34.485,8.277,
2003/01/21,34.680,8.2772,
2003/01/22,34.644,8.277,
2003/01/23,34.658,8.277,
2003/01/24,34.575,8.277,
2003/01/27,34.560,8.2768,
2003/01/28,34.660,8.2768,
2003/01/29,34.655,8.2767,
2003/01/30,34.703,8.2767,
2003/01/31,,8.2766,
2003/02/06,34.734,,
2003/02/07,34.757,,
2003/02/08,,8.2768,
2003/02/09,,8.277,
2003/02/10,34.779,8.277,
2003/02/11,34.855,8.2773,
2003/02/12,34.815,8.2775,
2003/02/13,34.817,8.2775,
2003/02/14,34.819,8.2773,
2003/02/17,34.832,8.2773,
2003/02/18,34.788,8.2774,
2003/02/19,34.804,8.2772,
2003/02/20,34.792,8.2775,
2003/02/21,34.751,8.2775,
2003/02/24,34.778,8.2775,
2003/02/25,34.740,8.2775,
2003/02/26,34.784,8.2775,
2003/02/27,34.746,8.2774,
2003/02/28,,8.2774,
2003/03/03,34.759,8.2775,
2003/03/04,34.662,8.2773,
2003/03/05,34.615,8.2773,
2003/03/06,34.668,8.2775,
2003/03/07,34.640,8.2775,
2003/03/10,34.597,8.2774,
2003/03/11,34.620,8.2772,
2003/03/12,34.721,8.277,
2003/03/13,34.739,8.277,
2003/03/14,34.707,8.277,
2003/03/17,34.703,8.277,
2003/03/18,34.730,8.277,
2003/03/19,34.780,8.2772,
2003/03/20,34.775,8.2771,
2003/03/21,34.791,8.2771,
2003/03/24,34.788,8.2773,
2003/03/25,34.753,8.2773,
2003/03/26,34.794,8.2771,
2003/03/27,34.790,8.2774,
2003/03/28,34.792,8.2772,
2003/03/31,34.750,8.2771,
2003/04/01,34.768,8.2774,
2003/04/02,34.798,8.2773,
2003/04/03,34.812,8.277,
2003/04/04,34.825,8.277,
2003/04/07,34.844,8.277,
2003/04/08,34.818,8.2772,
2003/04/09,34.812,8.2772,
2003/04/10,34.767,8.2774,
2003/04/11,34.796,8.2773,
2003/04/14,34.806,8.2772,
2003/04/15,34.813,8.2774,
2003/04/16,34.797,8.2772,
2003/04/17,34.778,8.2772,
2003/04/18,34.785,8.2771,
2003/04/21,34.796,8.277,
2003/04/22,34.816,8.2769,
2003/04/23,34.812,8.277,
2003/04/24,34.856,8.2772,
2003/04/25,34.944,8.2772,
2003/04/28,34.938,8.277,
2003/04/29,34.898,8.277,
2003/04/30,34.849,8.277,
2003/05/02,34.792,,
2003/05/05,34.801,,
2003/05/06,34.745,8.2771,
2003/05/07,34.712,8.277,
2003/05/08,34.719,8.2769,
2003/05/09,34.775,8.2768,
2003/05/12,34.715,8.2768,
2003/05/13,34.721,8.277,
2003/05/14,34.691,8.277,
2003/05/15,34.647,8.2769,
2003/05/16,34.708,8.2768,
2003/05/19,34.628,8.277,
2003/05/20,34.695,8.2768,
2003/05/21,34.657,8.2768,
2003/05/22,34.690,8.2769,
2003/05/23,34.707,8.2768,
2003/05/26,34.709,8.2768,
2003/05/27,34.712,8.277,
2003/05/28,34.730,8.2768,
2003/05/29,34.772,8.277,
2003/05/30,34.712,8.277,
2003/06/02,34.699,8.2768,
2003/06/03,34.687,8.2768,
2003/06/04,,8.2769,
2003/06/05,34.665,8.277,
2003/06/06,34.665,8.277,
2003/06/09,34.662,8.277,
2003/06/10,34.677,8.277,
2003/06/11,34.682,8.2768,
2003/06/12,34.667,8.277,
2003/06/13,34.645,8.277,
2003/06/16,34.599,8.2768,
2003/06/17,34.522,8.2769,
2003/06/18,34.545,8.2768,
2003/06/19,34.614,8.2768,
2003/06/20,34.593,8.277,
2003/06/23,34.591,8.2772,
2003/06/24,34.580,8.2773,
2003/06/25,34.556,8.2773,
2003/06/26,34.576,8.2775,
2003/06/27,34.615,8.2775,
2003/06/30,34.612,8.2774,
2003/07/01,34.584,8.2774,
2003/07/02,34.536,8.2774,
2003/07/03,34.465,8.2775,
2003/07/04,34.390,8.2775,
2003/07/07,34.405,8.2776,
2003/07/08,34.380,8.2773,
2003/07/09,34.350,8.2773,
2003/07/10,34.341,8.2775,
2003/07/11,34.400,8.2773,
2003/07/12,,8.2772,
2003/07/14,34.376,,
2003/07/15,34.364,8.2771,
2003/07/16,34.410,8.2771,
2003/07/17,34.420,8.277,
2003/07/18,34.468,8.277,
2003/07/21,34.425,8.277,
2003/07/22,34.441,8.2768,
2003/07/23,34.417,8.277,
2003/07/24,34.398,8.277,
2003/07/25,34.405,8.2772,
2003/07/28,34.388,8.2774,
2003/07/29,34.380,8.2775,
2003/07/30,34.400,8.2775,
2003/07/31,34.417,8.2773,
2003/08/01,34.510,8.2773,
2003/08/04,34.430,8.2772,
2003/08/05,34.466,8.2775,
2003/08/06,34.446,8.2775,
2003/08/07,34.446,8.2773,
2003/08/08,34.415,8.2773,
2003/08/11,34.389,8.2772,
2003/08/12,34.382,8.2772,
2003/08/13,34.385,8.277,
2003/08/14,34.387,8.277,
2003/08/15,34.358,8.277,
2003/08/18,34.358,8.2768,
2003/08/19,34.353,8.2768,
2003/08/20,34.298,8.2767,
2003/08/21,34.238,8.2768,
2003/08/22,34.217,8.2766,
2003/08/25,34.180,8.2766,
2003/08/26,34.194,8.2768,
2003/08/27,34.209,8.2768,
2003/08/28,34.210,8.277,
2003/08/29,34.170,8.2771,
2003/09/01,34.112,8.2771,
2003/09/02,34.115,8.277,
2003/09/03,34.095,8.277,
2003/09/04,34.120,8.2768,
2003/09/05,34.117,8.277,
2003/09/08,34.129,8.277,
2003/09/09,34.097,8.2769,
2003/09/10,34.090,8.277,
2003/09/11,,8.277,
2003/09/12,34.100,8.2772,
2003/09/15,34.147,8.2772,
2003/09/16,34.103,8.2774,
2003/09/17,34.090,8.2774,
2003/09/18,34.091,8.2775,
2003/09/19,34.058,8.2775,
2003/09/22,33.805,8.2773,
2003/09/23,33.735,8.2773,
2003/09/24,33.760,8.2772,
2003/09/25,33.795,8.277,
2003/09/26,33.791,8.277,
2003/09/27,,8.2773,
2003/09/28,,8.2773,
2003/09/29,33.790,8.2771,
2003/09/30,33.780,8.277,
2003/10/01,33.810,,
2003/10/02,33.768,,
2003/10/03,33.767,,
2003/10/06,33.810,,
2003/10/07,33.793,,
2003/10/08,33.768,8.277,
2003/10/09,33.743,8.2771,
2003/10/10,,8.277,
2003/10/13,33.710,8.277,
2003/10/14,34.051,8.2768,
2003/10/15,33.900,8.2767,
2003/10/16,33.950,8.2767,
2003/10/17,33.920,8.2766,
2003/10/20,33.915,8.2766,
2003/10/21,34.000,8.2766,
2003/10/22,34.005,8.2765,
2003/10/23,33.975,8.2766,
2003/10/24,34.020,8.2766,
2003/10/27,33.992,8.2768,
2003/10/28,33.988,8.2767,
2003/10/29,33.945,8.2766,
2003/10/30,33.910,8.2766,
2003/10/31,33.980,8.2767,
2003/11/03,34.025,8.2766,
2003/11/04,34.025,8.2766,
2003/11/05,34.018,8.2767,
2003/11/06,34.020,8.2767,
2003/11/07,34.012,8.2769,
2003/11/10,33.975,8.277,
2003/11/11,34.029,8.277,
2003/11/12,34.009,8.2769,
2003/11/13,33.995,8.277,
2003/11/14,33.984,8.277,
2003/11/17,34.024,8.277,
2003/11/18,34.024,8.2769,
2003/11/19,34.004,8.2767,
2003/11/20,34.027,8.2767,
2003/11/21,34.045,8.2769,
2003/11/24,34.070,8.277,
2003/11/25,34.110,8.2771,
2003/11/26,34.180,8.277,
2003/11/27,34.220,8.2772,
2003/11/28,34.208,8.2772,
2003/12/01,34.167,8.277,
2003/12/02,34.148,8.2772,
2003/12/03,34.115,8.2772,
2003/12/04,34.098,8.2771,
2003/12/05,34.104,8.277,
2003/12/08,34.060,8.2769,
2003/12/09,34.015,8.2771,
2003/12/10,34.040,8.2771,
2003/12/11,34.048,8.277,
2003/12/12,34.028,8.2771,
2003/12/15,34.015,8.2772,
2003/12/16,34.016,8.2772,
2003/12/17,34.042,8.2771,
2003/12/18,34.054,8.2769,
2003/12/19,34.052,8.2769,
2003/12/22,34.058,8.277,
2003/12/23,34.050,8.2769,
2003/12/24,34.056,8.277,
2003/12/25,34.045,8.277,
2003/12/26,34.052,8.2768,
2003/12/29,34.061,8.2768,
2003/12/30,34.033,8.2769,
2003/12/31,33.978,8.2767,
2004/01/02,33.976,8.2767,
2004/01/05,33.900,8.2769,
2004/01/06,33.830,8.277,
2004/01/07,33.809,8.2771,
2004/01/08,33.797,8.2772,
2004/01/09,33.788,8.2772,
2004/01/12,33.717,8.277,
2004/01/13,33.718,8.277,
2004/01/14,33.690,8.2768,
2004/01/15,33.700,8.2768,
2004/01/16,33.685,8.2767,
2004/01/17,,8.2767,
2004/01/18,,8.2767,
2004/01/19,33.680,8.2766,
2004/01/20,33.719,8.2768,
2004/01/21,,8.277,
2004/01/27,33.525,,
2004/01/28,33.368,,
2004/01/29,33.388,8.2771,
2004/01/30,33.390,8.277,
2004/02/02,33.333,8.2768,
2004/02/03,33.273,8.277,
2004/02/04,33.288,8.2772,
2004/02/05,33.285,8.2772,
2004/02/06,33.295,8.2773,
2004/02/09,33.227,8.2773,
2004/02/10,33.195,8.2773,
2004/02/11,33.149,8.2772,
2004/02/12,33.129,8.2771,
2004/02/13,33.130,8.2772,
2004/02/16,33.105,8.277,
2004/02/17,33.107,8.2772,
2004/02/18,33.100,8.277,
2004/02/19,33.179,8.277,
2004/02/20,33.220,8.2771,
2004/02/23,33.299,8.2772,
2004/02/24,33.301,8.2772,
2004/02/25,33.252,8.2771,
2004/02/26,33.311,8.277,
2004/02/27,33.365,8.277,
2004/03/01,33.320,8.2769,
2004/03/02,33.323,8.2768,
2004/03/03,33.377,8.2768,
2004/03/04,33.342,8.2768,
2004/03/05,33.401,8.277,
2004/03/08,33.403,8.2771,
2004/03/09,33.327,8.2771,
2004/03/10,33.384,8.2771,
2004/03/11,33.387,8.2771,
2004/03/12,33.472,8.2772,
2004/03/15,33.427,8.2771,
2004/03/16,33.360,8.2773,
2004/03/17,33.293,8.2773,
2004/03/18,33.228,8.2774,
2004/03/19,33.253,8.2774,
2004/03/22,33.285,8.2772,
2004/03/23,33.285,8.2773,
2004/03/24,33.251,8.2774,
2004/03/25,33.278,8.2772,
2004/03/26,33.274,8.2771,
2004/03/29,33.194,8.277,
2004/03/30,33.160,8.2771,
2004/03/31,33.020,8.2771,
2004/04/01,32.950,8.277,
2004/04/02,32.929,8.2769,
2004/04/05,32.949,8.2769,
2004/04/06,32.990,8.2769,
2004/04/07,32.924,8.2769,
2004/04/08,32.910,8.2769,
2004/04/09,32.940,8.2769,
2004/04/12,32.884,8.2769,
2004/04/13,32.798,8.277,
2004/04/14,32.920,8.2769,
2004/04/15,33.015,8.2772,
2004/04/16,32.975,8.2771,
2004/04/19,32.925,8.2769,
2004/04/20,32.945,8.2768,
2004/04/21,33.021,8.2768,
2004/04/22,33.110,8.2769,
2004/04/23,33.093,8.277,
2004/04/26,33.062,8.2769,
2004/04/27,33.044,8.2768,
2004/04/28,33.081,8.2768,
2004/04/29,33.295,8.2768,
2004/04/30,33.369,8.2769,
2004/05/03,33.328,,
2004/05/04,33.277,,
2004/05/05,33.252,,
2004/05/06,33.195,,
2004/05/07,33.314,,
2004/05/08,,8.2771,
2004/05/09,,8.2771,
2004/05/10,33.600,8.277,
2004/05/11,33.647,8.2769,
2004/05/12,33.505,8.2773,
2004/05/13,33.621,8.2773,
2004/05/14,33.663,8.2772,
2004/05/17,33.686,8.2772,
2004/05/18,33.683,8.2772,
2004/05/19,33.516,8.2771,
2004/05/20,33.617,8.2769,
2004/05/21,33.549,8.2771,
2004/05/24,33.588,8.2771,
2004/05/25,33.619,8.277,
2004/05/26,33.561,8.2769,
2004/05/27,33.537,8.2768,
2004/05/28,33.449,8.2768,
2004/05/31,33.389,8.2769,
2004/06/01,33.445,8.2768,
2004/06/02,33.559,8.2767,
2004/06/03,33.591,8.2767,
2004/06/04,33.582,8.2768,
2004/06/07,33.487,8.2767,
2004/06/08,33.470,8.2767,
2004/06/09,33.425,8.2767,
2004/06/10,33.530,8.2767,
2004/06/11,33.605,8.2768,
2004/06/14,33.700,8.2767,
2004/06/15,33.696,8.2766,
2004/06/16,33.694,8.2766,
2004/06/17,33.711,8.2766,
2004/06/18,33.785,8.2766,
2004/06/21,33.775,8.2766,
2004/06/22,,8.2766,
2004/06/23,33.780,8.2766,
2004/06/24,33.707,8.2767,
2004/06/25,33.680,8.2766,
2004/06/28,33.751,8.2767,
2004/06/29,33.767,8.2766,
2004/06/30,33.775,8.2766,
2004/07/01,33.699,8.2766,
2004/07/02,33.724,8.2767,
2004/07/05,33.710,8.2766,
2004/07/06,33.733,8.2768,
2004/07/07,33.712,8.2768,
2004/07/08,33.746,8.2768,
2004/07/09,33.719,8.2769,
2004/07/12,33.700,8.2769,
2004/07/13,33.732,8.2768,
2004/07/14,33.787,8.2768,
2004/07/15,33.911,8.2767,
2004/07/16,33.877,8.2767,
2004/07/19,33.876,8.2766,
2004/07/20,33.935,8.2766,
2004/07/21,33.946,8.2767,
2004/07/22,33.994,8.2766,
2004/07/23,34.065,8.2766,
2004/07/26,34.098,8.2766,
2004/07/27,34.135,8.2767,
2004/07/28,34.199,8.2767,
2004/07/29,34.185,8.2768,
2004/07/30,34.136,8.2769,
2004/08/02,34.103,8.2769,
2004/08/03,34.100,8.277,
2004/08/04,34.173,8.277,
2004/08/05,34.155,8.277,
2004/08/06,34.156,8.2769,
2004/08/09,34.106,8.2769,
2004/08/10,34.098,8.2769,
2004/08/11,34.140,8.277,
2004/08/12,34.140,8.2769,
2004/08/13,34.192,8.2769,
2004/08/16,34.195,8.2768,
2004/08/17,34.188,8.2768,
2004/08/18,34.179,8.2767,
2004/08/19,34.070,8.2767,
2004/08/20,34.046,8.2768,
2004/08/23,34.068,8.2767,
2004/08/24,,8.2767,
2004/08/25,,8.2767,
2004/08/26,34.075,8.2766,
2004/08/27,34.065,8.2766,
2004/08/30,34.079,8.2767,
2004/08/31,34.053,8.2767,
2004/09/01,33.963,8.2766,
2004/09/02,33.920,8.2766,
2004/09/03,33.907,8.2767,
2004/09/06,33.933,8.2767,
2004/09/07,33.929,8.2766,
2004/09/08,33.914,8.2767,
2004/09/09,33.902,8.2767,
2004/09/10,33.925,8.2768,
2004/09/13,33.907,8.2766,
2004/09/14,33.870,8.2766,
2004/09/15,33.811,8.2767,
2004/09/16,33.834,8.2768,
2004/09/17,33.868,8.2766,
2004/09/20,33.893,8.2767,
2004/09/21,33.920,8.2767,
2004/09/22,33.902,8.2766,
2004/09/23,33.960,8.2766,
2004/09/24,33.981,8.2766,
2004/09/27,33.998,8.2766,
2004/09/28,,8.2766,
2004/09/29,34.010,8.2766,
2004/09/30,33.984,8.2766,
2004/10/01,33.940,,
2004/10/04,33.876,,
2004/10/05,33.918,,
2004/10/06,33.919,,
2004/10/07,33.907,,
2004/10/08,33.880,8.2766,
2004/10/09,,8.2768,
2004/10/10,,8.2767,
2004/10/11,33.827,8.2766,
2004/10/12,33.878,8.2765,
2004/10/13,33.890,8.2765,
2004/10/14,33.870,8.2765,
2004/10/15,33.866,8.2765,
2004/10/16,,8.2765,
2004/10/18,33.862,,
2004/10/19,33.856,8.2765,
2004/10/20,33.814,8.2765,
2004/10/21,33.796,8.2765,
2004/10/22,33.796,8.2765,
2004/10/25,,8.2765,
2004/10/26,33.693,8.2765,
2004/10/27,33.615,8.2765,
2004/10/28,33.520,8.2765,
2004/10/29,33.435,8.2765,
2004/11/01,33.460,8.2765,
2004/11/02,33.482,8.2765,
2004/11/03,33.427,8.2765,
2004/11/04,33.285,8.2765,
2004/11/05,33.075,8.2765,
2004/11/08,32.890,8.2765,
2004/11/09,32.974,8.2765,
2004/11/10,33.117,8.2765,
2004/11/11,33.091,8.2765,
2004/11/12,32.990,8.2765,
2004/11/15,32.802,8.2765,
2004/11/16,32.819,8.2765,
2004/11/17,32.659,8.2765,
2004/11/18,32.420,8.2765,
2004/11/19,32.554,8.2765,
2004/11/20,,8.2765,
2004/11/22,32.479,,
2004/11/23,32.487,8.2765,
2004/11/24,32.387,8.2765,
2004/11/25,32.239,8.2765,
2004/11/26,32.095,8.2765,
2004/11/29,32.155,8.2765,
2004/11/30,32.205,8.2765,
2004/12/01,32.199,8.2765,
2004/12/02,31.990,8.2765,
2004/12/03,32.200,8.2765,
2004/12/04,,8.2765,
2004/12/06,32.070,,
2004/12/07,32.100,8.2765,
2004/12/08,32.260,8.2765,
2004/12/09,32.335,8.2765,
2004/12/10,32.475,8.2765,
2004/12/13,32.450,8.2765,
2004/12/14,32.444,8.2765,
2004/12/15,32.447,8.2765,
2004/12/16,32.340,8.2765,
2004/12/17,32.360,8.2765,
2004/12/20,32.408,8.2765,
2004/12/21,32.338,8.2765,
2004/12/22,32.302,8.2765,
2004/12/23,32.228,8.2765,
2004/12/24,32.190,8.2765,
2004/12/27,32.180,8.2765,
2004/12/28,32.030,8.2765,
2004/12/29,31.976,8.2765,
2004/12/30,31.978,8.2765,
2004/12/31,31.917,8.2765,
2005/01/03,31.845,,
2005/01/04,31.846,8.2765,
2005/01/05,32.060,8.2765,
2005/01/06,32.179,8.2765,
2005/01/07,32.138,8.2765,
2005/01/10,32.263,8.2765,
2005/01/11,32.122,8.2765,
2005/01/12,32.028,8.2765,
2005/01/13,31.868,8.2765,
2005/01/14,32.019,8.2765,
2005/01/17,31.804,8.2765,
2005/01/18,31.893,8.2765,
2005/01/19,31.802,8.2765,
2005/01/20,31.875,8.2765,
2005/01/21,31.913,8.2765,
2005/01/24,31.830,8.2765,
2005/01/25,31.881,8.2765,
2005/01/26,31.894,8.2765,
2005/01/27,31.863,8.2765,
2005/01/28,31.802,8.2765,
2005/01/31,31.790,8.2765,
2005/02/01,31.798,8.2765,
2005/02/02,31.699,8.2765,
2005/02/03,31.639,8.2765,
2005/02/04,31.623,8.2765,
2005/02/05,31.680,8.2765,
2005/02/06,,8.2765,
2005/02/07,,8.2765,
2005/02/08,,8.2765,
2005/02/14,31.651,,
2005/02/15,31.590,,
2005/02/16,31.569,8.2765,
2005/02/17,31.563,8.2765,
2005/02/18,31.542,8.2765,
2005/02/21,31.516,8.2765,
2005/02/22,31.332,8.2765,
2005/02/23,31.199,8.2765,
2005/02/24,31.175,8.2765,
2005/02/25,31.175,8.2765,
2005/02/28,,8.2765,
2005/03/01,31.045,8.2765,
2005/03/02,30.878,8.2765,
2005/03/03,30.863,8.2765,
2005/03/04,30.950,8.2765,
2005/03/07,30.879,8.2765,
2005/03/08,30.875,8.2765,
2005/03/09,30.819,8.2765,
2005/03/10,30.790,8.2765,
2005/03/11,30.820,8.2765,
2005/03/14,30.832,8.2765,
2005/03/15,31.000,8.2765,
2005/03/16,31.027,8.2765,
2005/03/17,31.092,8.2765,
2005/03/18,31.152,8.2765,
2005/03/21,31.294,8.2765,
2005/03/22,31.390,8.2765,
2005/03/23,31.369,8.2765,
2005/03/24,31.464,8.2765,
2005/03/25,31.500,8.2765,
2005/03/28,31.673,8.2765,
2005/03/29,31.776,8.2765,
2005/03/30,31.784,8.2765,
2005/03/31,31.530,8.2765,
2005/04/01,31.393,8.2765,
2005/04/04,31.585,8.2765,
2005/04/05,,8.2765,
2005/04/06,31.571,8.2765,
2005/04/07,31.555,8.2765,
2005/04/08,31.609,8.2765,
2005/04/11,31.560,8.2765,
2005/04/12,31.568,8.2765,
2005/04/13,31.540,8.2765,
2005/04/14,31.617,8.2765,
2005/04/15,31.699,8.2765,
2005/04/18,31.699,8.2765,
2005/04/19,31.573,8.2765,
2005/04/20,31.513,8.2765,
2005/04/21,31.541,8.2765,
2005/04/22,31.503,8.2765,
2005/04/25,31.374,8.2765,
2005/04/26,31.413,8.2765,
2005/04/27,31.441,8.2765,
2005/04/28,31.427,8.2765,
2005/04/29,31.279,8.2765,
2005/04/30,,8.2765,
2005/05/03,31.280,,
2005/05/04,31.189,,
2005/05/05,31.140,,
2005/05/06,31.160,,
2005/05/08,,8.2765,
2005/05/09,31.229,8.2765,
2005/05/10,31.218,8.2765,
2005/05/11,31.210,8.2765,
2005/05/12,31.263,8.2765,
2005/05/13,31.315,8.2765,
2005/05/16,31.411,8.2765,
2005/05/17,31.372,8.2765,
2005/05/18,31.383,8.2765,
2005/05/19,31.300,8.2765,
2005/05/20,31.319,8.2765,
2005/05/23,31.407,8.2765,
2005/05/24,31.356,8.2765,
2005/05/25,31.365,8.2765,
2005/05/26,31.403,8.2765,
2005/05/27,31.361,8.2765,
2005/05/28,,8.2765,
2005/05/30,31.330,,
2005/05/31,31.363,8.2765,
2005/06/01,31.390,8.2765,
2005/06/02,31.398,8.2765,
2005/06/03,31.303,8.2765,
2005/06/06,31.225,8.2765,
2005/06/07,31.226,8.2765,
2005/06/08,31.269,8.2765,
